ID;Kname;Kstrasse;KPlz;Kort;Ktyp;Kgruppe;Kart;Latitude;Longitude
10102798;C&C Schaper  80662;FELDSTR. 25 A;29410;SALZWEDEL;CASH & CARRY;Cash&Carry;Outlet;52.8614144;11.1538725
10189768;Rewe Center 204 (Extra 2768);BERLINER FREIHEIT 11;28327;BREMEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.0804947;8.8930266
10232550;Pressevertrieb Nord KG;SCHNACKENBURGALLEE 11;22525;HAMBURG;SONSTIGE DIREKTKUNDEN IMPULS;Impuls;Outlet;53.57373;9.91823
10105314;Rewe Roeper oHG;THIEMANNSTR. 9-11;12059;BERLIN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.478486;13.4513195
10206981;Rewe Neuhaeuser oHG;ELDENAUER STR. 34-36 A;10247;BERLIN;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.5205539;13.468782
10214903;Rewe Engels oHG;VOLKRADSTR. 32;10319;BERLIN;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.4997042;13.5075784
10228207;Rewe Baumgarten oHG;WILHELMINENHOFSTR. 89 A;12459;BERLIN;L E H  400 - 799 QM (SM);LEH;Outlet;52.4622995;13.5129968
10232548;V.V. Vertriebs-Vereinigung Berliner;EGELINGZEILE 6;12103;BERLIN;SONSTIGE DIREKTKUNDEN IMPULS;Impuls;Outlet;52.4633583;13.3683781
10186109;Rewe Ruething oHG;GESEKER STR. 26 A;33142;BUEREN;L E H  400 - 799 QM (SM);LEH;Outlet;51.5878731;8.5166294
10102668;Edeka Oppach;TURNERWEG 1;02736;OPPACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.05525;14.50515
10100403;E Center Herkules 1920;LANGE WENDER 6-7;34246;VELLMAR;SB WARENHAUS;LEH;Outlet;51.3538933;9.464772
10100927;Rewe Markt Susemichel oHG;BAHNHOFSTR. 52;36110;SCHLITZ;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.681615;9.5648851
10101686;E Center Herkules 1984;AM WOERTH 63;36341;LAUTERBACH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.6347544;9.3919951
10102588;Rewe Herzberg oHG;DOELLWIESEN 3;36282;HAUNECK;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.837915;9.7210794
10105058;Rewe Then oHG;NUERNBERGER STR. 18;36211;ALHEIM;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.0477406;9.6635003
10105059;Rewe Wieber oHG;AM FRANKENGRUND 9;36093;KUENZELL;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.5287489;9.7344303
10106690;Rewe Schuenke oHG;IM LANGEN ROTH 2;36266;HERINGEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.8921054;10.0131184
10173809;Rewe Wieber oHG;ALTE ZIEGELEI 1;36100;PETERSBERG;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.5539143;9.711897
10101945;Rewe Markt (Extra 2704);LATHENER STR. 5;49716;MEPPEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.7059713;7.2952182
10101002;E Union SB Grossmarkt;AUENSTR. 13;83451;PIDING;CASH & CARRY;Cash&Carry;Outlet;47.7583961;12.9093683
10104339;E Aktiv Markt Lang;OSTSTR. 81;66386;SANKT INGBERT;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.2695159;7.1334343
10106353;Werner Schirra;AMSELWEG 19;66557;ILLINGEN;BL GARAGENLAEGER;Übrige;Lager / GH;49.38261;7.08176
10100198;Handelshof 2430-W1;KALTERERSTR./NIEDERMUEHL;64646;HEPPENHEIM;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.6430169;8.6675419
10189965;C&C Schaper  80853;WESTERWALDSTR. 8;64646;HEPPENHEIM;CASH & CARRY;Cash&Carry;Outlet;49.63824;8.61339
10101280;Rewe Regie 667;FLOTTKAMP;24568;KALTENKIRCHEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.8319014;9.9581529
10152978;Plaza SB-Warenhaus;RUDOLF-DIESEL-STR. 1;25524;ITZEHOE;SB WARENHAUS;LEH;Outlet;53.920184;9.510194
10232551;Pressevertrieb H.-U. Grade;OTTO-HAHN-STR. 15;25337;ELMSHORN;SONSTIGE DIREKTKUNDEN IMPULS;Impuls;Outlet;53.7430905;9.687173
10159557;Aldi GmbH & Co. KG;WUERZBURGER STR. 56;97264;HELMSTADT;DISCOUNTER-GH;Discounter;Lager / GH;49.75871;9.72214
10105387;E Union SB Grossmarkt GmbH;ROSSWANGER STR. 31;72336;BALINGEN;CASH & CARRY;Cash&Carry;Outlet;48.23997;8.8488999
10100770;Edeka C&C Grosshandel GmbH;KASTANIENALLEE 16;97616;BAD NEUSTADT;CASH & CARRY;Cash&Carry;Outlet;50.3297558;10.2290993
10104216;E Center Bad Neustadt;KASTANIENALLEE 16;97616;BAD NEUSTADT;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.3297558;10.2290993
10105440;Rewe Franz oHG;NUERNBERGER STR. 1;97215;UFFENHEIM;L E H  400 - 799 QM (SM);LEH;Outlet;49.5414153;10.2424369
10106912;V. Nussbaumer Bestes f. Kueche &;INDUSTRIEPARK 1;97273;KUERNACH;LEBENSMITTEL GH;LEH;Lager / GH;49.84956;10.02819
10189891;E Aktiv Markt Spiegel;LANGE LAENG 2;97270;KIST;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.7390537;9.8417601
10100578;Rewe Geyer oHG;BACHGASSE 3;95152;SELBITZ;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.3125864;11.7442363
10106163;Handelshof 5440-W2;ROTHENBURGER STR. 45;91438;BAD WINDSHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.4985252;10.4109946
10140332;Edeka Birger;INDUSTRIERING 4;96149;BREITENGUESSBACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.9730575;10.882926
10152637;Rewe Taetzner oHG;GEWERBEPARK 3;96149;BREITENGUESSBACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.973465;10.8721945
10205983;Rewe Regie 462;LUDWIG-WIFLING-STR. 6;92318;NEUMARKT;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.2684995;11.4700913
10208880;Rewe Regie 460;WENDELSTEINER STR. 3-5;90537;FEUCHT;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.3648699;11.2082215
10232498;Edeka Hofmann;WINTERRING;95466;WEIDENBERG;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.9403995;11.7371483
10104161;E Aktiv Markt Baur;ERWIN-DIETER-STR. 6;78244;GOTTMADINGEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;47.7362397;8.7808888
10105559;E Aktiv Markt Unverricht;IM STOCKACH 1;73235;WEILHEIM AN DER TECK;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.62488;9.52682
10106337;Laurent Kaiser;LIMBURGITWEG 19;79361;SASBACH AM KAISERSTUHL;BL GARAGENLAEGER;Übrige;Lager / GH;48.1430307;7.6238389
10231062;Rewe Michalik oHG;LERCHENBERGSTRASSE;89160;DORNSTADT;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.4634654;9.9481647
10099872;Rewe Regie 353;GALLISCHE STR. 4;63128;DIETZENBACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.0281207;8.7875858
10100931;Rewe Lapp oHG;BAHNHOFSTR. 86;63695;GLAUBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.3281;9.00765
10205659;Rewe Hofmann oHG;STADTWEG 11;63589;LINSENGERICHT;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.1951679;9.1961315
10230936;Rewe Regie 077;DARMSTAEDTER LANDSTR. 51;63225;LANGEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.9545524;8.6733873
10105859;Rewe Roesel oHG;GERICHTPLATZSTR. 19;63755;ALZENAU;L E H  400 - 799 QM (SM);LEH;Outlet;50.0559765;9.0658255
10141453;Rewe Herroeder oHG;BAHNHOFSTRASSE;63579;FREIGERICHT;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.128886;9.1435777
10104328;E Aktiv Markt Speier;FRAUKIRCHER STR 18;56637;PLAIDT;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.3887709;7.3848219
10106482;E Neukauf Breitbach&Schneid;ST. THOMASER-HOHL 2;56626;ANDERNACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.4309256;7.4087969
10100457;SBK Selbstbedienungskauf GmbH &;LUITPOLDSTR. 79;67480;EDENKOBEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.2856331;8.1395277
10107087;Rullko SB Grossmarkt GV;ZEPPELINSTR. 1;59069;HAMM;GV FACHGROSSHANDEL;LEH;Lager / GH;51.6279813;7.8495562
10100958;Rewe Richrath Supermaerkte;FISCHBACHSTR. 31-39;50127;BERGHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.9343224;6.699167
10159589;Rewe Richrath Supermaerkte;ZEPPELINSTR. 11;50126;BERGHEIM;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.9517952;6.6421607
10159590;Rewe Richrath Supermaerkte;AM MARKT 7;50169;KERPEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.8601078;6.7548083
10101362;Rewe Regie 284;BODENBURGER STR. 60;31162;BAD SALZDETFURTH;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.0547678;10.0048874
10102784;C&C Schaper  80686;AM PLATTENBERG 5;38889;BLANKENBURG (HARZ);CASH & CARRY;Cash&Carry;Outlet;51.7872289;10.9608288
10159667;Sky Markt 127;SALVADOR-ALLENDE-STRASSE;18147;ROSTOCK;KLEINE VM 800 - 1499 QM;LEH;Outlet;54.1166856;12.1464279
10210385;Rewe Lehmann oHG;LUDWIG-VON-BEETHOVEN-RING 6;17033;NEUBRANDENBURG;L E H  400 - 799 QM (SM);LEH;Outlet;53.553267;13.2242741
10101822;Rewe Regie 542;CHEMNITZER STR. 1;09385;LUGAU;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.743929;12.7490813
10103010;Globus Handelshof St. Wendel;KAMENZER BOGEN 1;02977;HOYERSWERDA;SB WARENHAUS;LEH;Outlet;51.427222;14.235965
10209731;Rewe Nahkauf Butzke oHG;KRAKAUER STR. 8;04420;MARKRANSTAEDT;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.2986895;12.2180774
10157666;Inn Side Premium Hotels;NIEDERKASSELER LOHWEG 18 A;40547;DUESSELDORF;SONSTIGE DIREKTKUNDEN IMPULS;Impuls;Outlet;51.2422208;6.7349031
10103694;Famila 24;AM SCHWARZEN WEG;19348;PERLEBERG;SB WARENHAUS;LEH;Outlet;53.0659842;11.8417133
10100131;Rewe Regie 618;FRIEDRICH-EBERT-ALLEE;22869;SCHENEFELD;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.6079145;9.8503728
10106983;GV Partner GmbH & Co.KG;HERRENHOLZ 1;23556;LUEBECK;LEBENSMITTEL GH;LEH;Lager / GH;53.85906;10.62328
10100192;Rewe Regie 235;CELLER STR. 51-55;31224;PEINE;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.3299897;10.2328048
10101119;Rewe Regie 201;HEISTERBERGALLEE 99;30453;HANNOVER;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.3765156;9.6603425
10101979;Rewe Regie 291;BRUEGGEFELD 1;30926;SEELZE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.3985798;9.5919635
10105235;Rewe Dunker oHG;DR.-JASPER-STR. 12;31073;DELLIGSEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.9400617;9.8130939
10099847;E Neukauf Moeller 1600;HOLLANDSTR. 74;34246;VELLMAR;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.3576785;9.4651587
10100451;Rewe Markt Lambach oHG;STOCKWIESE 1;37284;WALDKAPPEL;L E H  400 - 799 QM (SM);LEH;Outlet;51.147513;9.880713
10101200;Rewe Kelm oHG;LEUSCHNERSTR. 82;34134;KASSEL;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.2920301;9.4554516
10106157;Rewe Moeser oHG;AN DER MUEHLE 1;35466;RABENAU;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.6790198;8.8501408
10232499;E Aktiv Markt Habig;AM STEINES;36396;STEINAU AN DER STRASSE;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.3164479;9.4617233
10100181;Rewe Regie 622;WESTERSTR. 34;25336;ELMSHORN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.7492671;9.650637
10105397;C&C Schaper  80396;ECKENERSTR. 2 A;30179;HANNOVER;CASH & CARRY;Cash&Carry;Outlet;52.4176606;9.744293
10105093;Rewe Ortmann oHG;OSTERTOR;32105;BAD SALZUFLEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.0816094;8.7481239
10175441;Rewe Mumme oHG;AUGUST-BEBEL-STR. 116 A;33602;BIELEFELD;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.0182593;8.539218
10190320;Rewe Hammerschmidt oHG;ALTER KAMP 6;32120;HIDDENHAUSEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.1386544;8.6498569
10107390;Hagel Getraenke & Verpflegungs-;MONNETSTR. 1;52146;WUERSELEN;AUTOMATENBETRIEB;Impuls;Lager / GH;50.8073309;6.1574647
10102688;Edeka C&C Grosshandel GmbH;HAFENSTR. 17;96052;BAMBERG;CASH & CARRY;Cash&Carry;Outlet;49.9101152;10.8685049
10189280;Edeka Nordhalben;LOBENSTEINER STR. 49 A;96365;NORDHALBEN;L E H  400 - 799 QM (SM);LEH;Outlet;50.37739;11.5064699
10232412;Rewe Baum oHG;ROTHER STR. 44;91126;REDNITZHEIMBACH;L E H  400 - 799 QM (SM);LEH;Outlet;49.2950249;11.0822389
10141777;E Aktiv Markt Boehm;MINDELTHALSTR. 1;87742;DIRLEWANG;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.0003564;10.5067635
10205319;Rewe Regie 337;HOCHZOLLER STR. 5;86163;AUGSBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.3538312;10.9448812
10205876;Rewe Regie 329;GAUTINGER STR. 3;82319;STARNBERG;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.0038815;11.3489955
10209799;Rewe Regie 320;MORALTPARK 1 B;83646;BAD TOELZ;KLEINE VM 800 - 1499 QM;LEH;Outlet;47.7517;11.56083
10103960;E Marktkauf Rastatt;KAISERSTR. 75;76437;RASTATT;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.8604329;8.1997047
10100360;Kaufmarkt FenebergGmbH & Co. KG;STEINBEISSTR. 2;88299;LEUTKIRCH IM ALLGAEU;GROSSE VM 1500 - 4999 QM;LEH;Outlet;47.8215539;10.0072604
10100963;E Aktiv Markt Kubisch;ROECHLINGSTR. 16;73447;OBERKOCHEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.7857268;10.1163837
10193629;E Aktiv Markt Winkler;IN DER PFARRTANNE 14;64665;ALSBACH-HAEHNLEIN;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.744189;8.6070879
10173886;Rewe Weidling oHG;KARL-HOFMANN-STR. 2-4;63683;ORTENBERG;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.3525764;9.0487488
10190877;Rewe Markt Weidling oHG;FRANKENSTR. 52;63667;NIDDA;L E H  400 - 799 QM (SM);LEH;Outlet;50.4549367;9.0477322
10205812;Rewe Hofmann oHG;MAIN-KINZIG-STR. 37;63607;WAECHTERSBACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.2534909;9.2924389
10206068;Rewe Regie 453;MARKTPLATZ 11-12;63065;OFFENBACH;L E H  400 - 799 QM (SM);LEH;Outlet;50.1047;8.7647814
10230932;Rewe Regie 051;HERMESSTR. 4;63263;NEU-ISENBURG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.0487954;8.6960074
10099473;Esuedro AG;TALHAUSSTR. 4;68766;HOCKENHEIM;SONSTIGE DIREKTKUNDEN LEH;LEH;Outlet;49.32966;8.537787
10100676;SBK Selbstbedienungskauf GmbH &;GAUSSSTR. 14-18;68623;LAMPERTHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.59705;8.48703
10099708;Rewe XL Hueter SBM GmbH;SAMBORSTR. 5;56422;WIRGES;SB WARENHAUS;LEH;Outlet;50.4750459;7.8033539
10100044;Rewe Markt (Extra 8178);GEWERBEGEBIET;54595;PRUEM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.21325;6.44442
10102670;E Aktiv Markt Loewe;LORBEERWEG;63741;ASCHAFFENBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.9631402;9.1288706
10104037;E Aktiv Markt Helfrich;SIEMENSSTR. 9-10;61130;NIDDERAU;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.24244;8.86786
10158434;Rewe Regie 163;INDUSTRIESTR. 1;61449;STEINBACH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.1708765;8.5827789
10158745;Rewe Stoll GmbH & Co. oHG;RINGSTR. 28;63505;LANGENSELBOLD;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.1825892;9.0343671
10099220;Cash & Carry 3 C Warenlager GmbH;HORCHHEIMER STR. 57;67547;WORMS;CASH & CARRY;Cash&Carry;Outlet;49.61784;8.34787
10104276;Wasgau C&C Grosshandel GmbH;NIEDESHEIMER STRASSE;67547;WORMS;CASH & CARRY;Cash&Carry;Outlet;49.6096211;8.3454171
10107497;E Neukauf Merz;WILHELMSTR. 160;64625;BENSHEIM;L E H  400 - 799 QM (SM);LEH;Outlet;49.6973322;8.6143044
10100917;E Aktiv Markt Neu KG;DUEPPENWEILER STR. 34;66763;DILLINGEN;L E H  400 - 799 QM (SM);LEH;Outlet;49.414344;6.7664373
10104206;E Aktiv Markt Gettmann;VIER-WINDE-STR. 1;66773;SCHWALBACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.2999049;6.8104439
10232348;Minipreis-Laeden GmbH;OSTRING 2;59929;BRILON;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.4072694;8.5773725
10099920;Rewe Istas oHG;KOELNER RING 2;50374;ERFTSTADT;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.8025591;6.7802611
10101656;E Neukauf Lausch;SCHLEUSINGER STR. 29;98646;HILDBURGHAUSEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.4309669;10.728311
10157953;Rewe Kuehne oHG;KREUZSTR. 31;04315;LEIPZIG;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.3418071;12.3956392
10101544;Sky Markt 135;HAUPTSTR. 36;25923;SUEDERLUEGUM;KLEINE VM 800 - 1499 QM;LEH;Outlet;54.8740435;8.9089548
10106816;Peter Giesen;HERMANN-HOEGES-STR. 81;41749;VIERSEN;BL GARAGENLAEGER;Übrige;Lager / GH;51.2833394;6.3812085
10186719;Rewe Vaupel oHG;AM ALTEN BACH;41470;NEUSS;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.1378866;6.7489837
10100523;Rewe Schelper oHG;WOLFSHOF 2;37127;DRANSFELD;L E H  400 - 799 QM (SM);LEH;Outlet;51.5031925;9.7646604
10101071;Rewe Herzberg oHG;HATTENBACHER STRASSE;36272;NIEDERAULA;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.8009929;9.5981827
10106328;Matthias Doerr;GARTENSTR. 24;35096;WEIMAR;BL GARAGENLAEGER;Übrige;Lager / GH;50.7597549;8.6985968
10114513;E SB Union GV;HEINRICH-HERTZ-STR. 29;34123;KASSEL;CASH & CARRY;Cash&Carry;Outlet;51.27362;9.52337
10146955;Globus Handelshof St. Wendel;INDUSTRIESTR. 2;35582;WETZLAR;SB WARENHAUS;LEH;Outlet;50.5610432;8.608027
10177514;Rewe Martin oHG;AM HERMETZACKER 2;36154;HOSENFELD;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.498963;9.4750782
10101339;E Center Bad Kissingen;SPITZWIESE 2;97688;BAD KISSINGEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.2028852;10.0872359
10100507;E Union SB Grossmarkt GmbH;DURMERSHEIMER STR. 190;76189;KARLSRUHE;CASH & CARRY;Cash&Carry;Outlet;48.99731;8.34564
10100864;Handelshof 2200-S:W3 / T:W2;CORBEIL-ESSONNES-PLATZ 1;71063;SINDELFINGEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.7107568;8.998949
10145105;OMEGA SORG GmbH;KESSELSTR. 13;70327;STUTTGART;CASH & CARRY;Cash&Carry;Outlet;48.7679513;9.2507412
10208851;Rewe Baumeister oHG;FALKENTHALER CHAUSSEE 57;16792;ZEHENDICK;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.9702766;13.3248709
10100466;Rewe Krueger oHG;INDUSTRIESTR. 26;21354;BLECKEDE;KLEINE VM 800 - 1499 QM;LEH;Outlet;53.2863524;10.7348588
10232866;Klaas & Kock 203;WESTERTOR 5;27793;WILDESHAUSEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.8947617;8.4332192
10100647;E Neukauf Redling;GROSSE STR. 14-18;27299;LANGWEDEL;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.97583;9.1869499
10100689;Coma Verbrauchermarkt GmbH &;MEPPENER STR. 68;49740;HASELUENNE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.6774;7.46946
10100791;Rewe Regie 883;BERLINER STR. 23;30952;RONNENBERG;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.3405749;9.6686875
10136997;Rewe Geissler oHG;DR.-ROBERT-KOCH-STR. 19;98724;NEUHAUS AM RENNWEG;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.5081078;11.1323865
10107199;Baeko Rhein Mosel eG;EMIL-HOFFMANN-STR. 51;50996;KOELN;SUESSWAREN GH;Impuls;Lager / GH;50.86743;6.99529
10233664;Edeka Koenig;WARTBURGSTR. 25;09126;CHEMNITZ;L E H  400 - 799 QM (SM);LEH;Outlet;50.8174366;12.939002
10101664;Tegut Grosshandel Thueringen GmbH;WECHMARER STR. 140;99869;SEEBERGEN;LEBENSMITTEL GH;LEH;Lager / GH;50.91483;10.80008
10103685;Kaufmarkt Feneberg GmbH;KALZHOFER STR. 24;87534;OBERSTAUFEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;47.55786;10.02916
10207031;Rewe Regie 492;SUDETENSTR. 102;87600;KAUFBEUREN;KLEINE VM 800 - 1499 QM;LEH;Outlet;47.9105712;10.6350469
10230483;Rewe Kunkel oHG;MAGNUSSTR. 6;87437;KEMPTEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;47.7087825;10.3301903
10101574;Edeka Chemnitz-Kappel;IRKUTSKER STR. 1;09119;CHEMNITZ;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.8139665;12.8967205
10105545;Rewe Regie 613;MEYERSTR. 1 A;27472;CUXHAVEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.86036;8.70294
10102970;E Center Herkules 1895;WOLFHAGER STR. 1;34560;FRITZLAR;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.1375703;9.27352
10107937;MGL Metro Group Logistics;HAFENSTR. 119;59067;HAMM;LEBENSMITTEL GH;LEH;Lager / GH;51.67515;7.77133
10107559;C&C Schaper  80181;SIGMARINGER STR. 106;72458;ALBSTADT;CASH & CARRY;Cash&Carry;Outlet;48.2049325;9.0425359
10176908;Rewe Regie 235;STROMBERGSTR. 5;74889;SINSHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.2467175;8.8781659
10210258;Rewe Guentner oHG;KARLSTR. 62;70794;FILDERSTADT;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.6765224;9.2236528
10232861;E Neukauf Korb;DAIMLERSTR. 19;71404;KORB;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.8363029;9.3672681
10102676;Edeka Bernstadt;ADOLF-KLOSE-STR. 21;02748;BERNSTADT A.D. EIGEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.04416;14.82757
10103291;Edeka Grimma;BAHNHOFSTR. 3-5;04668;GRIMMA;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.2264657;12.7180081
10100747;Rewe Center 201 (Extra 2666);LANGENHOF;26160;BAD ZWISCHENAHN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.1815169;8.0028598
10106495;Karl Rector Suesswaren-GH;ESENSER STR. 18;26409;WITTMUND;SUESSWAREN GH;Impuls;Lager / GH;53.58231;7.77416
10114464;IGRO-Schmidt GmbH & Co. KG;STELLMACHERSTR. 19;26506;NORDEN;CASH & CARRY;Cash&Carry;Outlet;53.5739455;7.2260662
10209705;Markant Boekhoff;BAHNHOFSALLEE 3;26209;HATTEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;53.0569012;8.2549662
10100017;Rewe Regie 952;INDUSTRIESTR. 6;37120;BOVENDEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.5946058;9.9276065
10100319;Rewe Regie 948;WEENDER LANDSTR. 76;37075;GOETTINGEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.5460988;9.9329666
10100414;E Center Herkules 1964;GEORG-KRAMER-STR. 12;35216;BIEDENKOPF;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.9016469;8.5345034
10107086;E SB Union Grossmarkt;THUERINGER STR. 13;37269;ESCHWEGE;CASH & CARRY;Cash&Carry;Outlet;51.20091;10.01996
10107685;E Center Herkules1869;GEORG-VICTOR-STR. 2;34454;BAD AROLSEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.3776841;9.0101111
10145538;Rewe Kranich oHG;AN DER BLEICHE 1;35083;WETTER;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.9039388;8.7221572
10208103;Rewe Juergens oHG;BRILONER STR. 74;34508;WILLINGEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.294751;8.6004623
10232411;Rewe Nahkauf Stahn;MARKT 7;17389;ANKLAM;KLEINE VM 800 - 1499 QM;LEH;Outlet;53.85478;13.68767
10099694;E Neukauf Vetra WHs GmbH;ROTBACHSTR. 25;54295;TRIER;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.7406476;6.6422111
10101023;E Union SB Grossmarkt GmbH;SAARWIESENWEG 1;66333;VOELKLINGEN;CASH & CARRY;Cash&Carry;Outlet;49.2461852;6.864869
10101037;E Aktiv Markt Becker;VORSTADTSTR. 21;66793;SAARWELLINGEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.3518352;6.8053415
10207108;Rewe Regie 429;ADOLF-KOLPING-STR. 19;84453;MUEHLDORF;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.25099;12.5154
10140331;E Neukauf Memmelsdorf;JOSEF-FOESEL-STR. 1;96117;MEMMELSDORF;L E H  400 - 799 QM (SM);LEH;Outlet;49.9378032;10.9642571
10100935;Rewe Franz oHG;LANGENWIESENGRABEN 3;97232;GIEBELSTADT;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.6589338;9.9470481
10159540;Aldi GmbH & Co. KG;AN DEN STEINAECKERN 1;55411;BINGEN;DISCOUNTER-GH;Discounter;Lager / GH;49.92333;7.90918
10118580;E Union SB Grossmarkt;DAIMLERSTR. 5;84051;ESSENBACH;CASH & CARRY;Cash&Carry;Outlet;48.5874357;12.1917346
10099887;E Aktiv Markt Jax;TRIERER STR. 13;54550;DAUN;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.198831;6.8264724
